index,filename,block,block_namespace_id,block_details,block_natural_position,biome,biome_namespace_id,weather,dimension,dimension_namespace_id,time_ticks,time_description,version
0,jungle_planks_000.png,jungle_planks,minecraft:jungle_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
1,jungle_planks_001.png,jungle_planks,minecraft:jungle_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
2,jungle_planks_002.png,jungle_planks,minecraft:jungle_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
3,jungle_planks_003.png,jungle_planks,minecraft:jungle_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
4,jungle_planks_004.png,jungle_planks,minecraft:jungle_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
5,jungle_planks_005.png,jungle_planks,minecraft:jungle_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
6,jungle_planks_006.png,jungle_planks,minecraft:jungle_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
7,jungle_planks_007.png,jungle_planks,minecraft:jungle_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
8,jungle_planks_008.png,jungle_planks,minecraft:jungle_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
9,jungle_planks_009.png,jungle_planks,minecraft:jungle_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
10,jungle_planks_010.png,jungle_planks,minecraft:jungle_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
11,jungle_planks_011.png,jungle_planks,minecraft:jungle_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
12,jungle_planks_012.png,jungle_planks,minecraft:jungle_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
13,jungle_planks_013.png,jungle_planks,minecraft:jungle_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
14,jungle_planks_014.png,jungle_planks,minecraft:jungle_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
15,jungle_planks_015.png,jungle_planks,minecraft:jungle_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
