index,filename,block,block_namespace_id,block_details,block_natural_position,biome,biome_namespace_id,weather,dimension,dimension_namespace_id,time_ticks,time_description,version
0,pumpkin_000.png,pumpkin,minecraft:pumpkin,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
1,pumpkin_001.png,pumpkin,minecraft:pumpkin,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
2,pumpkin_002.png,pumpkin,minecraft:pumpkin,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
3,pumpkin_003.png,pumpkin,minecraft:pumpkin,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
4,pumpkin_004.png,pumpkin,minecraft:pumpkin,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
5,pumpkin_005.png,pumpkin,minecraft:pumpkin,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
6,pumpkin_006.png,pumpkin,minecraft:pumpkin,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
7,pumpkin_007.png,pumpkin,minecraft:pumpkin,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
8,pumpkin_008.png,pumpkin,minecraft:pumpkin,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
9,pumpkin_009.png,pumpkin,minecraft:pumpkin,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
10,pumpkin_010.png,pumpkin,minecraft:pumpkin,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
11,pumpkin_011.png,pumpkin,minecraft:pumpkin,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
12,pumpkin_012.png,pumpkin,minecraft:pumpkin,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
13,pumpkin_013.png,pumpkin,minecraft:pumpkin,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
14,pumpkin_014.png,pumpkin,minecraft:pumpkin,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
15,pumpkin_015.png,pumpkin,minecraft:pumpkin,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
16,pumpkin_016.png,pumpkin,minecraft:pumpkin,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
17,pumpkin_017.png,pumpkin,minecraft:pumpkin,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
18,pumpkin_018.png,pumpkin,minecraft:pumpkin,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
19,pumpkin_019.png,pumpkin,minecraft:pumpkin,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
20,pumpkin_020.png,pumpkin,minecraft:pumpkin,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
21,pumpkin_021.png,pumpkin,minecraft:pumpkin,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
22,pumpkin_022.png,pumpkin,minecraft:pumpkin,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
23,pumpkin_023.png,pumpkin,minecraft:pumpkin,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
