index,filename,block,block_namespace_id,block_details,block_natural_position,biome,biome_namespace_id,weather,dimension,dimension_namespace_id,time_ticks,time_description,version
0,oak_fence_000.png,oak_fence,minecraft:oak_fence,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
1,oak_fence_001.png,oak_fence,minecraft:oak_fence,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
2,oak_fence_002.png,oak_fence,minecraft:oak_fence,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
3,oak_fence_003.png,oak_fence,minecraft:oak_fence,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
4,oak_fence_004.png,oak_fence,minecraft:oak_fence,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
5,oak_fence_005.png,oak_fence,minecraft:oak_fence,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
6,oak_fence_006.png,oak_fence,minecraft:oak_fence,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
7,oak_fence_007.png,oak_fence,minecraft:oak_fence,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
8,oak_fence_008.png,oak_fence,minecraft:oak_fence,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
9,oak_fence_009.png,oak_fence,minecraft:oak_fence,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
10,oak_fence_010.png,oak_fence,minecraft:oak_fence,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
11,oak_fence_011.png,oak_fence,minecraft:oak_fence,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
12,oak_fence_012.png,oak_fence,minecraft:oak_fence,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
13,oak_fence_013.png,oak_fence,minecraft:oak_fence,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
14,oak_fence_014.png,oak_fence,minecraft:oak_fence,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
15,oak_fence_015.png,oak_fence,minecraft:oak_fence,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
16,oak_fence_016.png,oak_fence,minecraft:oak_fence,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
17,oak_fence_017.png,oak_fence,minecraft:oak_fence,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
18,oak_fence_018.png,oak_fence,minecraft:oak_fence,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
19,oak_fence_019.png,oak_fence,minecraft:oak_fence,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
20,oak_fence_020.png,oak_fence,minecraft:oak_fence,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
21,oak_fence_021.png,oak_fence,minecraft:oak_fence,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
22,oak_fence_022.png,oak_fence,minecraft:oak_fence,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
23,oak_fence_023.png,oak_fence,minecraft:oak_fence,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
24,oak_fence_024.png,oak_fence,minecraft:oak_fence,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
25,oak_fence_025.png,oak_fence,minecraft:oak_fence,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
26,oak_fence_026.png,oak_fence,minecraft:oak_fence,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
27,oak_fence_027.png,oak_fence,minecraft:oak_fence,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
28,oak_fence_028.png,oak_fence,minecraft:oak_fence,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
29,oak_fence_029.png,oak_fence,minecraft:oak_fence,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
30,oak_fence_030.png,oak_fence,minecraft:oak_fence,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
31,oak_fence_031.png,oak_fence,minecraft:oak_fence,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
32,oak_fence_032.png,oak_fence,minecraft:oak_fence,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
33,oak_fence_033.png,oak_fence,minecraft:oak_fence,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
34,oak_fence_034.png,oak_fence,minecraft:oak_fence,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
35,oak_fence_035.png,oak_fence,minecraft:oak_fence,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
36,oak_fence_036.png,oak_fence,minecraft:oak_fence,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
37,oak_fence_037.png,oak_fence,minecraft:oak_fence,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
38,oak_fence_038.png,oak_fence,minecraft:oak_fence,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
39,oak_fence_039.png,oak_fence,minecraft:oak_fence,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
40,oak_fence_040.png,oak_fence,minecraft:oak_fence,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,14000,night,1.17.1
41,oak_fence_041.png,oak_fence,minecraft:oak_fence,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,14000,night,1.17.1
42,oak_fence_042.png,oak_fence,minecraft:oak_fence,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,14000,night,1.17.1
43,oak_fence_043.png,oak_fence,minecraft:oak_fence,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,14000,night,1.17.1
44,oak_fence_044.png,oak_fence,minecraft:oak_fence,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,14000,night,1.17.1
45,oak_fence_045.png,oak_fence,minecraft:oak_fence,N/A,True,plains,minecraft:plains,clear,overworld,minecraft:overworld,14000,night,1.17.1
46,oak_fence_046.png,oak_fence,minecraft:oak_fence,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,14000,night,1.17.1
47,oak_fence_047.png,oak_fence,minecraft:oak_fence,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,14000,night,1.17.1
48,oak_fence_048.png,oak_fence,minecraft:oak_fence,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,14000,night,1.17.1
49,oak_fence_049.png,oak_fence,minecraft:oak_fence,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,14000,night,1.17.1
50,oak_fence_050.png,oak_fence,minecraft:oak_fence,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,14000,night,1.17.1
51,oak_fence_051.png,oak_fence,minecraft:oak_fence,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,14000,night,1.17.1
52,oak_fence_052.png,oak_fence,minecraft:oak_fence,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,14000,night,1.17.1
53,oak_fence_053.png,oak_fence,minecraft:oak_fence,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,14000,night,1.17.1
54,oak_fence_054.png,oak_fence,minecraft:oak_fence,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,14000,night,1.17.1
55,oak_fence_055.png,oak_fence,minecraft:oak_fence,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,14000,night,1.17.1
56,oak_fence_056.png,oak_fence,minecraft:oak_fence,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,14000,night,1.17.1
57,oak_fence_057.png,oak_fence,minecraft:oak_fence,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,14000,night,1.17.1
58,oak_fence_058.png,oak_fence,minecraft:oak_fence,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,14000,night,1.17.1
59,oak_fence_059.png,oak_fence,minecraft:oak_fence,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,14000,night,1.17.1
60,oak_fence_060.png,oak_fence,minecraft:oak_fence,N/A,False,swamp,minecraft:swamp,clear,overworld,minecraft:overworld,1000,day,1.17.1
61,oak_fence_061.png,oak_fence,minecraft:oak_fence,N/A,False,swamp,minecraft:swamp,clear,overworld,minecraft:overworld,1000,day,1.17.1
62,oak_fence_062.png,oak_fence,minecraft:oak_fence,N/A,False,swamp,minecraft:swamp,clear,overworld,minecraft:overworld,1000,day,1.17.1
63,oak_fence_063.png,oak_fence,minecraft:oak_fence,N/A,False,swamp,minecraft:swamp,clear,overworld,minecraft:overworld,1000,day,1.17.1
64,oak_fence_064.png,oak_fence,minecraft:oak_fence,N/A,False,swamp,minecraft:swamp,clear,overworld,minecraft:overworld,1000,day,1.17.1
65,oak_fence_065.png,oak_fence,minecraft:oak_fence,N/A,False,swamp,minecraft:swamp,clear,overworld,minecraft:overworld,1000,day,1.17.1
