index,filename,block,block_namespace_id,block_details,block_natural_position,biome,biome_namespace_id,weather,dimension,dimension_namespace_id,time_ticks,time_description,version
0,lapis_ore_000.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
1,lapis_ore_001.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
2,lapis_ore_002.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
3,lapis_ore_003.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
4,lapis_ore_004.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
5,lapis_ore_005.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
6,lapis_ore_006.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
7,lapis_ore_007.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
8,lapis_ore_008.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
9,lapis_ore_009.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
10,lapis_ore_010.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
11,lapis_ore_011.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
12,lapis_ore_012.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
13,lapis_ore_013.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
14,lapis_ore_014.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
15,lapis_ore_015.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
16,lapis_ore_016.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
17,lapis_ore_017.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
18,lapis_ore_018.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
19,lapis_ore_019.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
20,lapis_ore_020.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
21,lapis_ore_021.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
22,lapis_ore_022.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
23,lapis_ore_023.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
24,lapis_ore_024.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
25,lapis_ore_025.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
26,lapis_ore_026.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
27,lapis_ore_027.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
28,lapis_ore_028.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
29,lapis_ore_029.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
30,lapis_ore_030.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
31,lapis_ore_031.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
32,lapis_ore_032.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
33,lapis_ore_033.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
34,lapis_ore_034.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
35,lapis_ore_035.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
36,lapis_ore_036.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
37,lapis_ore_037.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
38,lapis_ore_038.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
39,lapis_ore_039.png,lapis_ore,minecraft:lapis_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
