index,filename,block,block_namespace_id,block_details,block_natural_position,biome,biome_namespace_id,weather,dimension,dimension_namespace_id,time_ticks,time_description,version
0,redstone_ore_000.png,redstone_ore,minecraft:redstone_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
1,redstone_ore_001.png,redstone_ore,minecraft:redstone_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
2,redstone_ore_002.png,redstone_ore,minecraft:redstone_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
3,redstone_ore_003.png,redstone_ore,minecraft:redstone_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
4,redstone_ore_004.png,redstone_ore,minecraft:redstone_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
5,redstone_ore_005.png,redstone_ore,minecraft:redstone_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
6,redstone_ore_006.png,redstone_ore,minecraft:redstone_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
7,redstone_ore_007.png,redstone_ore,minecraft:redstone_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
8,redstone_ore_008.png,redstone_ore,minecraft:redstone_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
9,redstone_ore_009.png,redstone_ore,minecraft:redstone_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
10,redstone_ore_010.png,redstone_ore,minecraft:redstone_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
11,redstone_ore_011.png,redstone_ore,minecraft:redstone_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
12,redstone_ore_012.png,redstone_ore,minecraft:redstone_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
13,redstone_ore_013.png,redstone_ore,minecraft:redstone_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
14,redstone_ore_014.png,redstone_ore,minecraft:redstone_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
15,redstone_ore_015.png,redstone_ore,minecraft:redstone_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
16,redstone_ore_016.png,redstone_ore,minecraft:redstone_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
17,redstone_ore_017.png,redstone_ore,minecraft:redstone_ore,N/A,True,cave,N/A,N/A,overworld,minecraft:overworld,N/A,N/A,1.17.1
