index,filename,block,block_namespace_id,block_details,block_natural_position,biome,biome_namespace_id,weather,dimension,dimension_namespace_id,time_ticks,time_description,version
0,birch_planks_000.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
1,birch_planks_001.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
2,birch_planks_002.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
3,birch_planks_003.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
4,birch_planks_004.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
5,birch_planks_005.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
6,birch_planks_006.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
7,birch_planks_007.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
8,birch_planks_008.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
9,birch_planks_009.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
10,birch_planks_010.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
11,birch_planks_011.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
12,birch_planks_012.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
13,birch_planks_013.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
14,birch_planks_014.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
15,birch_planks_015.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
16,birch_planks_016.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
17,birch_planks_017.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
18,birch_planks_018.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
19,birch_planks_019.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
20,birch_planks_020.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
21,birch_planks_021.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
22,birch_planks_022.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
23,birch_planks_023.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
24,birch_planks_024.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
25,birch_planks_025.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
26,birch_planks_026.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
27,birch_planks_027.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
28,birch_planks_028.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
29,birch_planks_029.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
30,birch_planks_030.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
31,birch_planks_031.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
32,birch_planks_032.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
33,birch_planks_033.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
34,birch_planks_034.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
35,birch_planks_035.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
36,birch_planks_036.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
37,birch_planks_037.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
38,birch_planks_038.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
39,birch_planks_039.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,1000,day,1.17.1
40,birch_planks_040.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,14000,night,1.17.1
41,birch_planks_041.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,14000,night,1.17.1
42,birch_planks_042.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,14000,night,1.17.1
43,birch_planks_043.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,14000,night,1.17.1
44,birch_planks_044.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,14000,night,1.17.1
45,birch_planks_045.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,14000,night,1.17.1
46,birch_planks_046.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,14000,night,1.17.1
47,birch_planks_047.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,14000,night,1.17.1
48,birch_planks_048.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,14000,night,1.17.1
49,birch_planks_049.png,birch_planks,minecraft:birch_planks,N/A,False,plains,minecraft:plains,clear,overworld,minecraft:overworld,14000,night,1.17.1
